review_id,text,sentiment,rating
4060,"It is okay, nothing special. ",neutral,3
4061,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4062,"Great product, love it! ",positive,5
4063,"It is okay, nothing special. ",neutral,3
4064,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4065,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4066,"Great product, love it! Great product, love it! ",positive,5
4067,"Great product, love it! ",positive,5
4068,"It is okay, nothing special. ",neutral,3
4069,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4070,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4071,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4072,"Terrible quality, waste of money. ",negative,1
4073,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4074,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4075,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4076,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4077,"Great product, love it! Great product, love it! ",positive,5
4078,"Great product, love it! ",positive,5
4079,"It is okay, nothing special. ",neutral,3
4080,"Great product, love it! Great product, love it! ",positive,5
4081,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4082,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4083,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4084,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4085,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4086,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4087,"Great product, love it! ",positive,5
4088,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4089,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4090,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4091,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4092,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4093,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4094,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4095,"Great product, love it! ",positive,5
4096,"Terrible quality, waste of money. ",negative,1
4097,"Great product, love it! ",positive,5
4098,"Great product, love it! ",positive,5
4099,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4100,"Great product, love it! Great product, love it! ",positive,5
4101,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4102,"Great product, love it! Great product, love it! ",positive,5
4103,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4104,"Great product, love it! Great product, love it! ",positive,5
4105,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4106,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4107,"It is okay, nothing special. ",neutral,3
4108,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4109,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4110,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4111,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4112,"Terrible quality, waste of money. ",negative,1
4113,"Great product, love it! ",positive,5
4114,"Great product, love it! ",positive,5
4115,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4116,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4117,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4118,"Great product, love it! ",positive,5
4119,"Great product, love it! Great product, love it! ",positive,5
4120,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4121,"Great product, love it! ",positive,5
4122,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4123,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4124,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4125,"It is okay, nothing special. ",neutral,3
4126,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4127,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4128,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4129,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4130,"Great product, love it! Great product, love it! ",positive,5
4131,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4132,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4133,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4134,"Terrible quality, waste of money. ",negative,1
4135,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4136,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4137,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4138,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4139,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4140,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4141,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4142,"Great product, love it! Great product, love it! ",positive,5
4143,"Great product, love it! Great product, love it! ",positive,5
4144,"It is okay, nothing special. ",neutral,3
4145,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4146,"Terrible quality, waste of money. ",negative,1
4147,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4148,"Great product, love it! ",positive,5
4149,"Terrible quality, waste of money. ",negative,1
4150,"It is okay, nothing special. ",neutral,3
4151,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4152,"Great product, love it! ",positive,5
4153,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4154,"Great product, love it! ",positive,5
4155,"Great product, love it! Great product, love it! ",positive,5
4156,"Great product, love it! ",positive,5
4157,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4158,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4159,"It is okay, nothing special. ",neutral,3
4160,"Terrible quality, waste of money. ",negative,1
4161,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4162,"Great product, love it! ",positive,5
4163,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4164,"Great product, love it! ",positive,5
4165,"Terrible quality, waste of money. ",negative,1
4166,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4167,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4168,"Great product, love it! ",positive,5
4169,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4170,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4171,"Great product, love it! ",positive,5
4172,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4173,"Great product, love it! ",positive,5
4174,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4175,"It is okay, nothing special. ",neutral,3
4176,"It is okay, nothing special. ",neutral,3
4177,"Terrible quality, waste of money. ",negative,1
4178,"It is okay, nothing special. ",neutral,3
4179,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4180,"Great product, love it! Great product, love it! ",positive,5
4181,"Great product, love it! Great product, love it! ",positive,5
4182,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4183,"Terrible quality, waste of money. ",negative,1
4184,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4185,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4186,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4187,"Great product, love it! ",positive,5
4188,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4189,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4190,"Terrible quality, waste of money. ",negative,1
4191,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4192,"It is okay, nothing special. ",neutral,3
4193,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4194,"Terrible quality, waste of money. ",negative,1
4195,"Terrible quality, waste of money. ",negative,1
4196,"Great product, love it! ",positive,5
4197,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4198,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4199,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4200,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4201,"It is okay, nothing special. ",neutral,3
4202,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4203,"Great product, love it! ",positive,5
4204,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4205,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4206,"Terrible quality, waste of money. ",negative,1
4207,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4208,"Terrible quality, waste of money. ",negative,1
4209,"Great product, love it! Great product, love it! ",positive,5
4210,"Great product, love it! Great product, love it! ",positive,5
4211,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4212,"Terrible quality, waste of money. ",negative,1
4213,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4214,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4215,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4216,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4217,"Great product, love it! ",positive,5
4218,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4219,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4220,"Great product, love it! Great product, love it! ",positive,5
4221,"Great product, love it! ",positive,5
4222,"Terrible quality, waste of money. ",negative,1
4223,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4224,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4225,"Terrible quality, waste of money. ",negative,1
4226,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4227,"Great product, love it! ",positive,5
4228,"Terrible quality, waste of money. ",negative,1
4229,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4230,"Great product, love it! Great product, love it! ",positive,5
4231,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4232,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4233,"Great product, love it! Great product, love it! ",positive,5
4234,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4235,"Great product, love it! ",positive,5
4236,"Great product, love it! Great product, love it! ",positive,5
4237,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4238,"It is okay, nothing special. ",neutral,3
4239,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4240,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4241,"Terrible quality, waste of money. ",negative,1
4242,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4243,"It is okay, nothing special. ",neutral,3
4244,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4245,"Great product, love it! ",positive,5
4246,"It is okay, nothing special. ",neutral,3
4247,"Great product, love it! Great product, love it! ",positive,5
4248,"Great product, love it! ",positive,5
4249,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4250,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4251,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4252,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4253,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4254,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4255,"Great product, love it! ",positive,5
4256,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4257,"It is okay, nothing special. ",neutral,3
4258,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4259,"Great product, love it! Great product, love it! ",positive,5
4260,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4261,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4262,"It is okay, nothing special. ",neutral,3
4263,"Great product, love it! ",positive,5
4264,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4265,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4266,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4267,"Terrible quality, waste of money. ",negative,1
4268,"Great product, love it! Great product, love it! ",positive,5
4269,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4270,"It is okay, nothing special. ",neutral,3
4271,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4272,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4273,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4274,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4275,"Terrible quality, waste of money. ",negative,1
4276,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4277,"Great product, love it! ",positive,5
4278,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4279,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4280,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4281,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4282,"Terrible quality, waste of money. ",negative,1
4283,"Great product, love it! Great product, love it! ",positive,5
4284,"Great product, love it! ",positive,5
4285,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4286,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4287,"It is okay, nothing special. ",neutral,3
4288,"Terrible quality, waste of money. ",negative,1
4289,"Great product, love it! Great product, love it! ",positive,5
4290,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4291,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4292,"Great product, love it! Great product, love it! ",positive,5
4293,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4294,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4295,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4296,"Great product, love it! ",positive,5
4297,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4298,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4299,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4300,"Terrible quality, waste of money. ",negative,1
4301,"Great product, love it! Great product, love it! ",positive,5
4302,"It is okay, nothing special. ",neutral,3
4303,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4304,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4305,"It is okay, nothing special. ",neutral,3
4306,"Great product, love it! ",positive,5
4307,"Terrible quality, waste of money. ",negative,1
4308,"Terrible quality, waste of money. ",negative,1
4309,"It is okay, nothing special. ",neutral,3
4310,"It is okay, nothing special. ",neutral,3
4311,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4312,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4313,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4314,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4315,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4316,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4317,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4318,"Great product, love it! Great product, love it! ",positive,5
4319,"Great product, love it! Great product, love it! ",positive,5
4320,"Terrible quality, waste of money. ",negative,1
4321,"Terrible quality, waste of money. ",negative,1
4322,"It is okay, nothing special. ",neutral,3
4323,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4324,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4325,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4326,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4327,"Great product, love it! ",positive,5
4328,"It is okay, nothing special. ",neutral,3
4329,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4330,"It is okay, nothing special. ",neutral,3
4331,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4332,"Great product, love it! ",positive,5
4333,"Great product, love it! Great product, love it! ",positive,5
4334,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4335,"Great product, love it! Great product, love it! ",positive,5
4336,"Great product, love it! ",positive,5
4337,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4338,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4339,"Great product, love it! Great product, love it! ",positive,5
4340,"Great product, love it! Great product, love it! ",positive,5
4341,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4342,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4343,"It is okay, nothing special. ",neutral,3
4344,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4345,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4346,"Great product, love it! ",positive,5
4347,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4348,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4349,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4350,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4351,"It is okay, nothing special. ",neutral,3
4352,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4353,"Great product, love it! Great product, love it! ",positive,5
4354,"It is okay, nothing special. ",neutral,3
4355,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4356,"Terrible quality, waste of money. ",negative,1
4357,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4358,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4359,"Terrible quality, waste of money. ",negative,1
4360,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4361,"Great product, love it! Great product, love it! ",positive,5
4362,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4363,"It is okay, nothing special. ",neutral,3
4364,"Terrible quality, waste of money. ",negative,1
4365,"Great product, love it! ",positive,5
4366,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4367,"Great product, love it! ",positive,5
4368,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4369,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4370,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4371,"Great product, love it! Great product, love it! ",positive,5
4372,"Great product, love it! Great product, love it! ",positive,5
4373,"Great product, love it! Great product, love it! ",positive,5
4374,"Great product, love it! ",positive,5
4375,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4376,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4377,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4378,"It is okay, nothing special. ",neutral,3
4379,"Great product, love it! Great product, love it! ",positive,5
4380,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4381,"Great product, love it! ",positive,5
4382,"Great product, love it! ",positive,5
4383,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4384,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4385,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4386,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4387,"It is okay, nothing special. ",neutral,3
4388,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4389,"Great product, love it! ",positive,5
4390,"Great product, love it! ",positive,5
4391,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4392,"Terrible quality, waste of money. ",negative,1
4393,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4394,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4395,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4396,"It is okay, nothing special. ",neutral,3
4397,"Great product, love it! ",positive,5
4398,"Great product, love it! ",positive,5
4399,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4400,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4401,"Great product, love it! Great product, love it! ",positive,5
4402,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4403,"Great product, love it! ",positive,5
4404,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4405,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4406,"Terrible quality, waste of money. ",negative,1
4407,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4408,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4409,"Great product, love it! ",positive,5
4410,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4411,"Great product, love it! ",positive,5
4412,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4413,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4414,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4415,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4416,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4417,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4418,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4419,"Great product, love it! Great product, love it! ",positive,5
4420,"Great product, love it! ",positive,5
4421,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4422,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4423,"Terrible quality, waste of money. ",negative,1
4424,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4425,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4426,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4427,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4428,"Great product, love it! ",positive,5
4429,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4430,"It is okay, nothing special. ",neutral,3
4431,"Terrible quality, waste of money. ",negative,1
4432,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4433,"Terrible quality, waste of money. ",negative,1
4434,"It is okay, nothing special. ",neutral,3
4435,"Great product, love it! ",positive,5
4436,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4437,"Great product, love it! ",positive,5
4438,"It is okay, nothing special. ",neutral,3
4439,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4440,"Great product, love it! Great product, love it! ",positive,5
4441,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4442,"It is okay, nothing special. ",neutral,3
4443,"Great product, love it! Great product, love it! ",positive,5
4444,"Great product, love it! Great product, love it! ",positive,5
4445,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4446,"It is okay, nothing special. ",neutral,3
4447,"Great product, love it! Great product, love it! ",positive,5
4448,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4449,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4450,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4451,"Great product, love it! ",positive,5
4452,"Terrible quality, waste of money. ",negative,1
4453,"It is okay, nothing special. ",neutral,3
4454,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4455,"It is okay, nothing special. ",neutral,3
4456,"Great product, love it! ",positive,5
4457,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4458,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4459,"Great product, love it! ",positive,5
4460,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4461,"Great product, love it! ",positive,5
4462,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4463,"It is okay, nothing special. ",neutral,3
4464,"Great product, love it! Great product, love it! ",positive,5
4465,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4466,"Great product, love it! ",positive,5
4467,"Great product, love it! ",positive,5
4468,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4469,"It is okay, nothing special. ",neutral,3
4470,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4471,"It is okay, nothing special. ",neutral,3
4472,"It is okay, nothing special. ",neutral,3
4473,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4474,"Great product, love it! ",positive,5
4475,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4476,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4477,"Great product, love it! Great product, love it! ",positive,5
4478,"Great product, love it! ",positive,5
4479,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4480,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4481,"Great product, love it! ",positive,5
4482,"Terrible quality, waste of money. ",negative,1
4483,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4484,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4485,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4486,"Terrible quality, waste of money. ",negative,1
4487,"Great product, love it! ",positive,5
4488,"Great product, love it! Great product, love it! ",positive,5
4489,"It is okay, nothing special. ",neutral,3
4490,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4491,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4492,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4493,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4494,"It is okay, nothing special. ",neutral,3
4495,"Terrible quality, waste of money. ",negative,1
4496,"Terrible quality, waste of money. ",negative,1
4497,"Terrible quality, waste of money. ",negative,1
4498,"Great product, love it! Great product, love it! ",positive,5
4499,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4500,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4501,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4502,"Terrible quality, waste of money. ",negative,1
4503,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4504,"Great product, love it! Great product, love it! ",positive,5
4505,"Terrible quality, waste of money. ",negative,1
4506,"Great product, love it! ",positive,5
4507,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4508,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4509,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4510,"It is okay, nothing special. ",neutral,3
4511,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4512,"Terrible quality, waste of money. ",negative,1
4513,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4514,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4515,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4516,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4517,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
4518,"It is okay, nothing special. ",neutral,3
4519,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
4520,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
4521,"It is okay, nothing special. ",neutral,3
4522,"Terrible quality, waste of money. ",negative,1
4523,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
4524,"Terrible quality, waste of money. ",negative,1
